,date_time,mid,instrument
10750,2019-06-05 10:39:59,117.383,F
10751,2019-06-05 10:44:59,117.368,F
10752,2019-06-05 10:49:59,122.653,B
10753,2019-06-05 10:54:59,107.48,G
10754,2019-06-05 10:59:59,114.905,I
10755,2019-06-05 11:04:59,127.991,K
10756,2019-06-05 11:09:59,122.492,B
10757,2019-06-05 11:14:59,111.875,H
10758,2019-06-05 11:19:59,122.274,B
10759,2019-06-05 11:24:59,111.865,H
10760,2019-06-05 11:29:59,114.883,I
10761,2019-06-05 11:34:59,111.847,H
10762,2019-06-05 11:39:59,114.874,I
10763,2019-06-05 11:44:59,117.03,F
10764,2019-06-05 11:49:59,111.84,H
10765,2019-06-05 11:54:59,117.017,F
10766,2019-06-05 11:59:59,116.986,F
10767,2019-06-05 12:04:59,121.962,B
10768,2019-06-05 12:09:59,127.927,K
10769,2019-06-05 12:14:59,127.911,K
10770,2019-06-05 12:19:59,107.628,C
10771,2019-06-05 12:24:59,116.923,F
10772,2019-06-05 12:29:59,127.901,K
10773,2019-06-05 12:34:59,114.85,I
10774,2019-06-05 12:39:59,107.376,G
10775,2019-06-05 12:44:59,114.848,I
10776,2019-06-05 12:49:59,116.925,F
10777,2019-06-05 12:54:59,114.867,I
10778,2019-06-05 12:59:59,114.88,I
10779,2019-06-05 13:04:59,121.887,B
10780,2019-06-05 13:09:59,107.433,G
10781,2019-06-05 13:14:59,117.051,F
10782,2019-06-05 13:19:59,107.745,C
10783,2019-06-05 13:24:59,107.765,C
10784,2019-06-05 13:29:58,121.896,B
10785,2019-06-05 13:34:59,114.945,I
10786,2019-06-05 13:39:58,107.758,C
10787,2019-06-05 13:44:59,117.031,F
10788,2019-06-05 13:49:59,128.002,K
10789,2019-06-05 13:54:59,114.935,I
10790,2019-06-05 13:59:59,111.905,H
10791,2019-06-05 14:04:59,128.018,K
10792,2019-06-05 14:09:59,121.694,B
10793,2019-06-05 14:14:59,128.016,K
10794,2019-06-05 14:19:59,121.791,B
10795,2019-06-05 14:24:59,128.008,K
10796,2019-06-05 14:29:59,121.775,B
10797,2019-06-05 14:34:59,107.758,C
10798,2019-06-05 14:39:59,107.75,C
10799,2019-06-05 14:44:59,121.796,B
10800,2019-06-05 14:49:59,121.816,B
10801,2019-06-05 14:54:58,117.05,F
10802,2019-06-05 14:59:59,111.908,H
10803,2019-06-05 15:04:59,114.964,I
10804,2019-06-05 15:09:59,111.909,H
10805,2019-06-05 15:14:59,121.853,B
10806,2019-06-05 15:19:59,111.915,H
10807,2019-06-05 15:24:59,114.971,I
10808,2019-06-05 15:29:58,121.824,B
10809,2019-06-05 15:34:59,117.033,F
10810,2019-06-05 15:39:59,107.494,G
10811,2019-06-05 15:44:59,107.481,G
10812,2019-06-05 15:49:59,107.482,G
10813,2019-06-05 15:54:59,128.013,K
10814,2019-06-05 15:59:59,121.891,B
10815,2019-06-05 16:04:59,107.788,C
10816,2019-06-05 16:09:59,114.972,I
10817,2019-06-05 16:14:59,111.925,H
10818,2019-06-05 16:19:59,121.864,B
10819,2019-06-05 16:24:59,114.986,I
10820,2019-06-05 16:29:59,114.989,I
10821,2019-06-05 16:34:59,117.097,F
10822,2019-06-05 16:39:59,111.947,H
10823,2019-06-05 16:44:59,107.54,G
10824,2019-06-05 16:49:59,107.541,G
10825,2019-06-05 16:54:59,111.962,H
10826,2019-06-05 16:59:59,111.961,H
10827,2019-06-06 07:09:59,111.97,H
10828,2019-06-06 07:14:59,117.182,F
10829,2019-06-06 07:19:59,115.002,I
10830,2019-06-06 07:24:59,115.014,I
10831,2019-06-06 07:29:59,117.26,F
10832,2019-06-06 07:34:59,117.312,F
10833,2019-06-06 07:39:59,128.106,K
10834,2019-06-06 07:44:59,122.221,B
10835,2019-06-06 07:49:59,112.031,H
10836,2019-06-06 07:54:59,107.965,C
10837,2019-06-06 07:59:59,112.036,H
10838,2019-06-06 08:04:59,122.247,B
10839,2019-06-06 08:09:59,115.031,I
10840,2019-06-06 08:14:59,117.272,F
10841,2019-06-06 08:19:59,128.113,K
10842,2019-06-06 08:24:59,112.049,H
10843,2019-06-06 08:29:59,112.072,H
10844,2019-06-06 08:34:59,112.096,H
10845,2019-06-06 08:39:59,128.192,K
10846,2019-06-06 08:44:59,108.089,C
10847,2019-06-06 08:49:59,112.096,H
10848,2019-06-06 08:54:59,108.123,C
10849,2019-06-06 08:59:59,107.728,G
10850,2019-06-06 09:04:59,107.699,G
10851,2019-06-06 09:09:59,108.043,C
10852,2019-06-06 09:14:59,107.692,G
10853,2019-06-06 09:19:59,117.427,F
10854,2019-06-06 09:24:59,107.679,G
10855,2019-06-06 09:29:58,128.169,K
10856,2019-06-06 09:34:59,108.058,C
10857,2019-06-06 09:39:59,128.169,K
10858,2019-06-06 09:44:59,122.66,B
10859,2019-06-06 09:49:59,112.062,H
10860,2019-06-06 09:54:59,117.481,F
10861,2019-06-06 09:59:59,108.071,C
10862,2019-06-06 10:04:59,122.904,B
10863,2019-06-06 10:09:59,128.22,K
10864,2019-06-06 10:14:59,122.931,B
10865,2019-06-06 10:19:59,108.14,C
10866,2019-06-06 10:24:59,108.157,C
10867,2019-06-06 10:29:59,107.748,G
10868,2019-06-06 10:34:59,108.159,C
10869,2019-06-06 10:39:59,108.168,C
10870,2019-06-06 10:44:59,107.765,G
10871,2019-06-06 10:49:59,112.133,H
10872,2019-06-06 10:54:59,123.058,B
10873,2019-06-06 10:59:59,117.643,F
10874,2019-06-06 11:04:58,108.176,C
10875,2019-06-06 11:09:59,123.105,B
10876,2019-06-06 11:14:59,123.064,B
10877,2019-06-06 11:19:59,128.238,K
10878,2019-06-06 11:24:59,112.131,H
10879,2019-06-06 11:29:59,107.766,G
10880,2019-06-06 11:34:59,108.177,C
10881,2019-06-06 11:39:59,117.661,F
10882,2019-06-06 11:44:59,112.12,H
10883,2019-06-06 11:49:59,108.178,C
10884,2019-06-06 11:54:59,117.666,F
10885,2019-06-06 11:59:59,123.11,B
10886,2019-06-06 12:04:59,123.1,B
10887,2019-06-06 12:09:59,123.129,B
10888,2019-06-06 12:14:59,128.244,K
10889,2019-06-06 12:19:59,128.249,K
10890,2019-06-06 12:24:59,107.769,G
10891,2019-06-06 12:29:59,128.244,K
10892,2019-06-06 12:34:59,128.25,K
10893,2019-06-06 12:39:58,123.173,B
10894,2019-06-06 12:44:59,123.221,B
10895,2019-06-06 12:49:59,107.696,G
10896,2019-06-06 12:54:59,108.086,C
10897,2019-06-06 12:59:59,108.047,C
10898,2019-06-06 13:04:59,122.836,B
10899,2019-06-06 13:09:59,108.021,C
10900,2019-06-06 13:14:59,117.519,F
10901,2019-06-06 13:19:59,112.025,H
10902,2019-06-06 13:24:59,108.07,C
10903,2019-06-06 13:29:59,107.644,G
10904,2019-06-06 13:34:59,128.096,K
10905,2019-06-06 13:39:59,128.077,K
10906,2019-06-06 13:44:59,107.584,G
10907,2019-06-06 13:49:59,111.941,H
10908,2019-06-06 13:54:59,107.471,G
10909,2019-06-06 13:59:59,127.985,K
10910,2019-06-06 14:04:59,107.506,G
10911,2019-06-06 14:09:59,114.926,I
10912,2019-06-06 14:14:59,107.577,G
10913,2019-06-06 14:19:59,107.977,C
10914,2019-06-06 14:24:59,122.895,B
10915,2019-06-06 14:29:59,107.941,C
10916,2019-06-06 14:34:59,107.927,C
10917,2019-06-06 14:39:59,107.921,C
10918,2019-06-06 14:44:59,114.943,I
10919,2019-06-06 14:49:59,122.914,B
10920,2019-06-06 14:54:59,107.619,G
10921,2019-06-06 14:59:59,122.949,B
10922,2019-06-06 15:04:59,111.994,H
10923,2019-06-06 15:09:59,107.602,G
10924,2019-06-06 15:14:59,108.027,C
10925,2019-06-06 15:19:59,128.07,K
10926,2019-06-06 15:24:59,122.96,B
10927,2019-06-06 15:29:59,107.621,G
10928,2019-06-06 15:34:59,112.002,H
10929,2019-06-06 15:39:59,128.075,K
10930,2019-06-06 15:44:59,122.986,B
10931,2019-06-06 15:49:59,117.6,F
10932,2019-06-06 15:54:59,107.625,G
10933,2019-06-06 15:59:59,128.056,K
10934,2019-06-06 16:04:59,111.99,H
10935,2019-06-06 16:09:59,122.961,B
10936,2019-06-06 16:14:59,108.051,C
10937,2019-06-06 16:19:59,122.976,B
10938,2019-06-06 16:24:59,112.008,H
10939,2019-06-06 16:29:59,107.613,G
10940,2019-06-06 16:34:58,108.065,C
10941,2019-06-06 16:39:59,108.078,C
10942,2019-06-06 16:44:58,108.074,C
10943,2019-06-06 16:49:59,117.586,F
10944,2019-06-06 16:54:59,108.065,C
10945,2019-06-06 16:59:59,123.078,B
10946,2019-06-07 07:09:59,108.087,C
10947,2019-06-07 07:14:59,123.037,B
10948,2019-06-07 07:19:59,123.138,B
10949,2019-06-07 07:24:59,108.114,C
10950,2019-06-07 07:29:59,112.061,H
10951,2019-06-07 07:34:59,112.071,H
10952,2019-06-07 07:39:59,112.071,H
10953,2019-06-07 07:44:59,113.112,J
10954,2019-06-07 07:49:58,112.072,H
10955,2019-06-07 07:54:59,128.144,K
10956,2019-06-07 07:59:59,107.708,G
10957,2019-06-07 08:04:59,117.71,F
10958,2019-06-07 08:09:58,108.167,C
10959,2019-06-07 08:14:59,108.206,C
10960,2019-06-07 08:19:59,115.071,I
10961,2019-06-07 08:24:59,107.778,G
10962,2019-06-07 08:29:59,123.49,B
10963,2019-06-07 08:34:59,117.951,F
10964,2019-06-07 08:39:59,112.218,H
10965,2019-06-07 08:44:59,112.247,H
10966,2019-06-07 08:49:59,112.244,H
10967,2019-06-07 08:54:59,128.307,K
10968,2019-06-07 08:59:59,113.419,J
10969,2019-06-07 09:04:59,112.257,H
10970,2019-06-07 09:09:59,123.901,B
10971,2019-06-07 09:14:59,115.147,I
10972,2019-06-07 09:19:59,112.219,H
10973,2019-06-07 09:24:59,108.349,C
10974,2019-06-07 09:29:59,112.212,H
10975,2019-06-07 09:34:59,107.818,G
10976,2019-06-07 09:39:59,108.297,C
10977,2019-06-07 09:44:59,123.774,B
10978,2019-06-07 09:49:59,108.314,C
10979,2019-06-07 09:54:59,108.229,A
10980,2019-06-07 09:59:59,117.986,F
10981,2019-06-07 10:04:59,115.062,I
10982,2019-06-07 10:09:59,113.289,J
10983,2019-06-07 10:14:59,123.771,B
10984,2019-06-07 10:19:59,113.257,J
10985,2019-06-07 10:24:59,113.264,J
10986,2019-06-07 10:29:58,123.859,B
10987,2019-06-07 10:34:59,102.177,E
10988,2019-06-07 10:39:59,118.032,F
10989,2019-06-07 10:44:59,118.02,F
10990,2019-06-07 10:49:59,123.925,B
10991,2019-06-07 10:54:59,117.985,F
10992,2019-06-07 10:59:59,112.122,H
10993,2019-06-07 11:04:59,108.153,A
10994,2019-06-07 11:09:59,112.12,H
10995,2019-06-07 11:14:59,123.962,B
10996,2019-06-07 11:19:59,115.05,I
10997,2019-06-07 11:24:59,108.171,A
10998,2019-06-07 11:29:59,112.123,H
10999,2019-06-07 11:34:59,128.195,K
11000,2019-06-07 11:39:59,108.152,A
11001,2019-06-07 11:44:59,107.745,G
11002,2019-06-07 11:49:59,112.118,H
11003,2019-06-07 11:54:59,115.05,I
11004,2019-06-07 11:59:59,102.181,E
11005,2019-06-07 12:04:59,108.229,C
11006,2019-06-07 12:09:59,115.059,I
11007,2019-06-07 12:14:59,112.121,H
11008,2019-06-07 12:19:59,128.176,K
11009,2019-06-07 12:24:59,118.076,F
11010,2019-06-07 12:29:59,108.229,C
11011,2019-06-07 12:34:59,107.751,G
11012,2019-06-07 12:39:59,118.161,F
11013,2019-06-07 12:44:59,115.104,I
11014,2019-06-07 12:49:59,108.302,A
11015,2019-06-07 12:54:59,108.389,C
11016,2019-06-07 12:59:59,118.379,F
11017,2019-06-07 13:04:59,113.503,J
11018,2019-06-07 13:09:59,108.407,C
11019,2019-06-07 13:14:59,118.393,F
11020,2019-06-07 13:19:58,112.205,H
11021,2019-06-07 13:24:59,124.783,B
11022,2019-06-07 13:29:59,112.213,H
11023,2019-06-07 13:34:59,128.294,K
11024,2019-06-07 13:39:59,113.683,J
11025,2019-06-07 13:44:59,128.343,K
11026,2019-06-07 13:49:59,108.579,C
11027,2019-06-07 13:54:59,128.349,K
11028,2019-06-07 13:59:59,118.713,F
11029,2019-06-07 14:04:59,112.369,H
11030,2019-06-07 14:09:59,115.233,I
11031,2019-06-07 14:14:59,108.771,C
11032,2019-06-07 14:19:59,125.913,B
11033,2019-06-07 14:24:59,128.471,K
11034,2019-06-07 14:29:59,125.947,B
11035,2019-06-07 14:34:59,125.898,B
11036,2019-06-07 14:39:59,102.321,E
11037,2019-06-07 14:44:59,115.256,I
11038,2019-06-07 14:49:59,125.89,B
11039,2019-06-07 14:54:59,112.447,H
11040,2019-06-07 14:59:59,125.928,B
11041,2019-06-07 15:04:59,113.969,J
11042,2019-06-07 15:09:59,108.797,C
11043,2019-06-07 15:14:59,112.429,H
11044,2019-06-07 15:19:59,118.923,F
11045,2019-06-07 15:24:59,102.283,E
11046,2019-06-07 15:29:59,118.835,F
11047,2019-06-07 15:34:59,108.708,C
11048,2019-06-07 15:39:59,118.872,F
11049,2019-06-07 15:44:59,125.699,B
11050,2019-06-07 15:49:59,112.377,H
11051,2019-06-07 15:54:59,108.011,G
11052,2019-06-07 15:59:59,108.003,G
11053,2019-06-07 16:04:59,107.997,G
11054,2019-06-07 16:09:59,115.158,I
11055,2019-06-07 16:14:59,108.643,C
11056,2019-06-07 16:19:59,107.975,G
11057,2019-06-07 16:24:59,125.642,B
11058,2019-06-07 16:29:59,108.542,A
11059,2019-06-07 16:34:59,118.854,F
11060,2019-06-07 16:39:59,113.858,J
11061,2019-06-07 16:44:59,113.869,J
11062,2019-06-07 16:49:59,115.144,I
11063,2019-06-07 16:54:59,108.538,A
11064,2019-06-07 16:59:59,118.833,F
11065,2019-06-07 17:00:00,108.636,C
11066,2019-06-10 07:09:59,125.37,B
11067,2019-06-10 07:14:59,112.235,H
11068,2019-06-10 07:19:59,112.231,H
11069,2019-06-10 07:24:59,125.477,B
11070,2019-06-10 07:29:59,128.279,K
11071,2019-06-10 07:34:59,108.415,A
11072,2019-06-10 07:39:59,112.219,H
11073,2019-06-10 07:44:59,112.22,H
11074,2019-06-10 07:49:59,102.205,E
11075,2019-06-10 07:54:59,125.339,B
11076,2019-06-10 07:59:59,128.277,K
11077,2019-06-10 08:04:59,112.239,H
11078,2019-06-10 08:09:59,112.246,H
11079,2019-06-10 08:14:59,125.3,B
11080,2019-06-10 08:19:59,115.128,I
11081,2019-06-10 08:24:59,113.649,J
11082,2019-06-10 08:29:59,125.116,B
11083,2019-06-10 08:34:59,107.879,G
11084,2019-06-10 08:39:59,113.576,J
11085,2019-06-10 08:44:59,108.361,A
11086,2019-06-10 08:49:59,115.106,I
11087,2019-06-10 08:54:59,115.11,I
11088,2019-06-10 08:59:59,108.412,C
11089,2019-06-10 09:04:59,108.327,A
11090,2019-06-10 09:09:59,118.437,F
11091,2019-06-10 09:14:59,124.818,B
11092,2019-06-10 09:19:59,108.331,C
11093,2019-06-10 09:24:59,108.209,A
11094,2019-06-10 09:29:59,124.239,B
11095,2019-06-10 09:34:59,128.105,K
11096,2019-06-10 09:39:59,118.087,F
11097,2019-06-10 09:44:59,108.171,C
11098,2019-06-10 09:49:59,107.678,G
11099,2019-06-10 09:54:59,117.988,F
11100,2019-06-10 09:59:59,124.072,B
11101,2019-06-10 10:04:59,108.108,A
11102,2019-06-10 10:09:59,108.173,C
11103,2019-06-10 10:14:59,108.183,C
11104,2019-06-10 10:19:59,107.668,G
11105,2019-06-10 10:24:59,107.665,G
11106,2019-06-10 10:29:59,128.076,K
11107,2019-06-10 10:34:59,113.198,J
11108,2019-06-10 10:39:59,123.948,B
11109,2019-06-10 10:44:59,114.946,I
11110,2019-06-10 10:49:59,102.11,E
11111,2019-06-10 10:54:59,123.878,B
11112,2019-06-10 10:59:59,108.051,A
11113,2019-06-10 11:04:59,123.606,B
11114,2019-06-10 11:09:59,108.031,C
11115,2019-06-10 11:14:59,123.575,B
11116,2019-06-10 11:19:59,102.083,E
11117,2019-06-10 11:24:59,111.943,H
11118,2019-06-10 11:29:59,117.774,F
11119,2019-06-10 11:34:59,113.052,J
11120,2019-06-10 11:39:59,107.578,G
11121,2019-06-10 11:44:59,113.061,J
11122,2019-06-10 11:49:59,107.587,G
11123,2019-06-10 11:54:59,111.957,H
11124,2019-06-10 11:59:59,108.028,C
11125,2019-06-10 12:04:59,107.593,G
11126,2019-06-10 12:09:59,107.993,A
11127,2019-06-10 12:14:59,108.035,C
11128,2019-06-10 12:19:59,113.078,J
11129,2019-06-10 12:24:59,117.834,F
11130,2019-06-10 12:29:59,117.808,F
11131,2019-06-10 12:34:59,108.007,C
11132,2019-06-10 12:39:59,111.948,H
11133,2019-06-10 12:44:59,113.039,J
11134,2019-06-10 12:49:59,111.935,H
11135,2019-06-10 12:54:59,107.98,C
11136,2019-06-10 12:59:59,107.92,A
11137,2019-06-10 13:04:59,107.564,G
11138,2019-06-10 13:09:59,107.564,G
11139,2019-06-10 13:14:59,123.469,B
11140,2019-06-10 13:19:58,107.931,A
11141,2019-06-10 13:24:59,113.008,J
11142,2019-06-10 13:29:59,113.01,J
11143,2019-06-10 13:34:59,123.521,B
11144,2019-06-10 13:39:59,123.449,B
11145,2019-06-10 13:44:59,107.964,A
11146,2019-06-10 13:49:59,113.054,J
11147,2019-06-10 13:54:59,123.666,B
11148,2019-06-10 13:59:59,102.111,E
11149,2019-06-10 14:04:59,113.12,J
11150,2019-06-10 14:09:59,123.66,B
11151,2019-06-10 14:14:59,107.656,G
11152,2019-06-10 14:19:59,128.08,K
11153,2019-06-10 14:24:59,113.113,J
11154,2019-06-10 14:29:59,113.104,J
11155,2019-06-10 14:34:59,123.621,B
11156,2019-06-10 14:39:59,108.09,C
11157,2019-06-10 14:44:59,108.076,C
11158,2019-06-10 14:49:59,114.955,I
11159,2019-06-10 14:54:59,108.092,C
11160,2019-06-10 14:59:59,108.096,C
11161,2019-06-10 15:04:59,113.113,J
11162,2019-06-10 15:09:59,117.864,F
11163,2019-06-10 15:14:59,123.649,B
11164,2019-06-10 15:19:59,123.642,B
11165,2019-06-10 15:24:58,107.65,G
11166,2019-06-10 15:29:59,117.856,F
11167,2019-06-10 15:34:59,107.658,G
11168,2019-06-10 15:39:59,123.69,B
11169,2019-06-10 15:44:59,113.124,J
11170,2019-06-10 15:49:59,111.996,H
11171,2019-06-10 15:54:59,107.645,G
11172,2019-06-10 15:59:59,117.84,F
11173,2019-06-10 16:04:59,111.989,H
11174,2019-06-10 16:09:59,113.11,J
11175,2019-06-10 16:14:59,107.661,G
11176,2019-06-10 16:19:59,102.108,E
11177,2019-06-10 16:24:59,107.664,G
11178,2019-06-10 16:29:59,113.121,J
11179,2019-06-10 16:34:59,113.126,J
11180,2019-06-10 16:39:59,112.013,H
11181,2019-06-10 16:44:59,117.852,F
11182,2019-06-10 16:49:59,108.105,C
11183,2019-06-10 16:54:59,117.878,F
11184,2019-06-10 16:59:59,112.016,H
11185,2019-06-11 07:09:59,117.84,F
11186,2019-06-11 07:14:59,117.851,F
11187,2019-06-11 07:19:59,123.659,B
11188,2019-06-11 07:24:59,123.749,B
11189,2019-06-11 07:29:59,117.946,F
11190,2019-06-11 07:34:59,114.978,I
11191,2019-06-11 07:39:59,118.062,F
11192,2019-06-11 07:44:59,108.184,A
11193,2019-06-11 07:49:59,107.755,G
11194,2019-06-11 07:54:59,107.771,G
11195,2019-06-11 07:59:59,108.266,C
11196,2019-06-11 08:04:59,102.126,E
11197,2019-06-11 08:09:59,123.968,B
11198,2019-06-11 08:14:59,118.11,F
11199,2019-06-11 08:19:59,118.069,F
11200,2019-06-11 08:24:59,107.785,G
11201,2019-06-11 08:29:59,102.149,E
11202,2019-06-11 08:34:59,118.119,F
11203,2019-06-11 08:39:59,124.086,B
11204,2019-06-11 08:44:59,118.146,F
11205,2019-06-11 08:49:59,112.114,H
11206,2019-06-11 08:54:59,118.175,F
11207,2019-06-11 08:59:59,108.303,C
11208,2019-06-11 09:04:58,108.306,C
11209,2019-06-11 09:09:59,124.215,B
11210,2019-06-11 09:14:59,107.819,G
11211,2019-06-11 09:19:59,124.27,B
11212,2019-06-11 09:24:59,128.185,K
11213,2019-06-11 09:29:59,118.238,F
11214,2019-06-11 09:34:59,102.151,E
11215,2019-06-11 09:39:59,124.299,B
11216,2019-06-11 09:44:59,112.135,H
11217,2019-06-11 09:49:59,124.342,B
11218,2019-06-11 09:54:59,128.206,K
11219,2019-06-11 09:59:59,107.868,G
11220,2019-06-11 10:04:59,102.168,E
11221,2019-06-11 10:09:59,102.166,E
11222,2019-06-11 10:14:59,124.58,B
11223,2019-06-11 10:19:59,128.243,K
11224,2019-06-11 10:24:59,102.178,E
11225,2019-06-11 10:29:59,118.42,F
11226,2019-06-11 10:34:59,118.437,F
11227,2019-06-11 10:39:59,113.526,J
11228,2019-06-11 10:44:59,107.923,G
11229,2019-06-11 10:49:59,118.442,F
11230,2019-06-11 10:54:59,102.174,E
11231,2019-06-11 10:59:59,118.451,F
11232,2019-06-11 11:04:59,107.921,G
11233,2019-06-11 11:09:59,107.924,G
11234,2019-06-11 11:14:59,108.523,C
11235,2019-06-11 11:19:59,124.69,B
11236,2019-06-11 11:24:59,118.405,F
11237,2019-06-11 11:29:59,108.482,C
11238,2019-06-11 11:34:59,113.48,J
11239,2019-06-11 11:39:59,108.477,C
11240,2019-06-11 11:44:59,108.472,C
11241,2019-06-11 11:49:59,112.156,H
11242,2019-06-11 11:54:59,124.633,B
11243,2019-06-11 11:59:59,107.872,G
11244,2019-06-11 12:04:59,118.34,F
11245,2019-06-11 12:09:59,124.61,B
11246,2019-06-11 12:14:59,118.35,F
11247,2019-06-11 12:19:59,108.454,C
11248,2019-06-11 12:24:59,108.469,C
11249,2019-06-11 12:29:59,108.473,C
11250,2019-06-11 12:34:59,118.349,F
11251,2019-06-11 12:39:59,102.14,E
11252,2019-06-11 12:44:59,112.158,H
11253,2019-06-11 12:49:59,108.371,A
11254,2019-06-11 12:54:59,107.866,G
11255,2019-06-11 12:59:59,108.477,C
11256,2019-06-11 13:04:59,113.489,J
11257,2019-06-11 13:09:59,128.209,K
11258,2019-06-11 13:14:59,113.474,J
11259,2019-06-11 13:19:59,124.596,B
11260,2019-06-11 13:24:59,124.64,B
11261,2019-06-11 13:29:59,128.237,K
11262,2019-06-11 13:34:59,113.544,J
11263,2019-06-11 13:39:59,118.397,F
11264,2019-06-11 13:44:59,108.519,C
11265,2019-06-11 13:49:59,124.724,B
11266,2019-06-11 13:54:59,118.362,F
11267,2019-06-11 13:59:59,115.033,I
11268,2019-06-11 14:04:59,124.524,B
11269,2019-06-11 14:09:59,107.809,G
11270,2019-06-11 14:14:59,112.14,H
11271,2019-06-11 14:19:58,118.37,F
11272,2019-06-11 14:24:59,128.216,K
11273,2019-06-11 14:29:59,102.129,E
11274,2019-06-11 14:34:59,108.4,A
11275,2019-06-11 14:39:59,107.889,G
11276,2019-06-11 14:44:58,108.536,C
11277,2019-06-11 14:49:59,107.894,G
11278,2019-06-11 14:54:58,118.418,F
11279,2019-06-11 14:59:59,107.87,G
11280,2019-06-11 15:04:59,108.38,A
11281,2019-06-11 15:09:59,115.035,I
11282,2019-06-11 15:14:59,108.469,C
11283,2019-06-11 15:19:59,107.845,G
11284,2019-06-11 15:24:59,118.366,F
11285,2019-06-11 15:29:59,118.385,F
11286,2019-06-11 15:34:59,118.362,F
11287,2019-06-11 15:39:59,113.468,J
11288,2019-06-11 15:44:59,113.477,J
11289,2019-06-11 15:49:59,118.352,F
11290,2019-06-11 15:54:59,118.334,F
11291,2019-06-11 15:59:59,113.469,J
11292,2019-06-11 16:04:59,102.082,E
11293,2019-06-11 16:09:59,124.511,B
11294,2019-06-11 16:14:59,108.413,C
11295,2019-06-11 16:19:59,124.496,B
11296,2019-06-11 16:24:59,108.413,C
11297,2019-06-11 16:29:59,108.423,C
11298,2019-06-11 16:34:59,108.423,C
11299,2019-06-11 16:39:59,112.104,H
11300,2019-06-11 16:44:59,118.276,F
11301,2019-06-11 16:49:59,113.391,J
11302,2019-06-11 16:54:59,108.374,C
11303,2019-06-11 16:59:59,102.078,E
11304,2019-06-12 07:09:58,124.437,B
11305,2019-06-12 07:14:59,124.433,B
11306,2019-06-12 07:19:59,108.372,C
11307,2019-06-12 07:24:59,107.776,G
11308,2019-06-12 07:29:59,124.536,B
11309,2019-06-12 07:34:59,108.292,A
11310,2019-06-12 07:39:59,113.388,J
11311,2019-06-12 07:44:59,113.396,J
11312,2019-06-12 07:49:59,128.122,K
11313,2019-06-12 07:54:59,118.266,F
11314,2019-06-12 07:59:59,114.958,I
11315,2019-06-12 08:04:59,108.363,C
11316,2019-06-12 08:09:59,113.41,J
11317,2019-06-12 08:14:59,113.398,J
11318,2019-06-12 08:19:59,108.355,C
11319,2019-06-12 08:24:59,108.379,C
11320,2019-06-12 08:29:59,128.107,K
11321,2019-06-12 08:34:59,124.492,B
11322,2019-06-12 08:39:59,124.481,B
11323,2019-06-12 08:44:59,108.368,C
11324,2019-06-12 08:49:59,108.268,A
11325,2019-06-12 08:54:59,113.371,J
11326,2019-06-12 08:59:59,107.751,G
11327,2019-06-12 09:04:59,118.167,F
11328,2019-06-12 09:09:59,113.318,J
11329,2019-06-12 09:14:59,113.321,J
11330,2019-06-12 09:19:59,108.327,C
11331,2019-06-12 09:24:59,108.329,C
11332,2019-06-12 09:29:59,107.727,G
11333,2019-06-12 09:34:59,112.0,H
11334,2019-06-12 09:39:58,107.725,G
11335,2019-06-12 09:44:58,128.065,K
11336,2019-06-12 09:49:59,128.056,K
11337,2019-06-12 09:54:59,114.919,I
11338,2019-06-12 09:59:59,102.046,E
11339,2019-06-12 10:04:59,118.125,F
11340,2019-06-12 10:09:59,108.32,C
11341,2019-06-12 10:14:59,113.291,J
11342,2019-06-12 10:19:59,113.285,J
11343,2019-06-12 10:24:59,108.205,A
11344,2019-06-12 10:29:59,108.35,C
11345,2019-06-12 10:34:59,107.733,G
11346,2019-06-12 10:39:59,107.735,G
11347,2019-06-12 10:44:59,124.379,B
11348,2019-06-12 10:49:59,112.02,H
11349,2019-06-12 10:54:59,107.731,G
11350,2019-06-12 10:59:59,113.3,J
11351,2019-06-12 11:04:59,107.733,G
11352,2019-06-12 11:09:59,124.306,B
11353,2019-06-12 11:14:59,124.282,B
11354,2019-06-12 11:19:59,113.28,J
11355,2019-06-12 11:24:59,113.278,J
11356,2019-06-12 11:29:59,118.113,F
11357,2019-06-12 11:34:59,108.358,C
11358,2019-06-12 11:39:59,124.318,B
11359,2019-06-12 11:44:59,108.221,A
11360,2019-06-12 11:49:59,118.14,F
11361,2019-06-12 11:54:59,124.31,B
11362,2019-06-12 11:59:59,118.165,F
11363,2019-06-12 12:04:59,102.026,E
11364,2019-06-12 12:09:59,108.396,C
11365,2019-06-12 12:14:59,108.403,C
11366,2019-06-12 12:19:59,128.039,K
11367,2019-06-12 12:24:59,124.342,B
11368,2019-06-12 12:29:59,108.403,C
11369,2019-06-12 12:34:59,113.322,J
11370,2019-06-12 12:39:59,128.024,K
11371,2019-06-12 12:44:59,118.139,F
11372,2019-06-12 12:49:59,118.111,F
11373,2019-06-12 12:54:59,118.099,F
11374,2019-06-12 12:59:59,124.245,B
11375,2019-06-12 13:04:59,108.339,C
11376,2019-06-12 13:09:59,118.09,F
11377,2019-06-12 13:14:59,118.09,F
11378,2019-06-12 13:19:59,124.166,B
11379,2019-06-12 13:24:59,111.984,H
11380,2019-06-12 13:29:59,107.705,G
11381,2019-06-12 13:34:59,128.022,K
11382,2019-06-12 13:39:59,111.987,H
11383,2019-06-12 13:44:59,108.414,C
11384,2019-06-12 13:49:59,124.372,B
